initial_location,seating_capacity,start_service_time,end_service_time
79867,4,1,108000
30524,4,1,108000
50742,4,1,108000
66927,4,1,108000
75168,4,1,108000
94079,4,1,108000
36749,4,1,108000
87053,4,1,108000
65316,4,1,108000
41563,4,1,108000
91642,4,1,108000
75453,4,1,108000
82996,4,1,108000
86148,4,1,108000
7307,4,1,108000
12495,4,1,108000
82020,4,1,108000
100712,4,1,108000
27986,4,1,108000
150671,4,1,108000
9450,4,1,108000
32786,4,1,108000
46730,4,1,108000
65306,4,1,108000
81139,4,1,108000
133215,4,1,108000
141087,4,1,108000
94895,4,1,108000
5654,4,1,108000
7252,4,1,108000
321,4,1,108000
94238,4,1,108000
57279,4,1,108000
123882,4,1,108000
101916,4,1,108000
15863,4,1,108000
139269,4,1,108000
120625,4,1,108000
85245,4,1,108000
125649,4,1,108000
98305,4,1,108000
105775,4,1,108000
113648,4,1,108000
87317,4,1,108000
95540,4,1,108000
9077,4,1,108000
100368,4,1,108000
19187,4,1,108000
122117,4,1,108000
57650,4,1,108000
89991,4,1,108000
65077,4,1,108000
101238,4,1,108000
22597,4,1,108000
49219,4,1,108000
147555,4,1,108000
18512,4,1,108000
89849,4,1,108000
102586,4,1,108000
68055,4,1,108000
105151,4,1,108000
55903,4,1,108000
145326,4,1,108000
96175,4,1,108000
5375,4,1,108000
158215,4,1,108000
46434,4,1,108000
53631,4,1,108000
135214,4,1,108000
17663,4,1,108000
30307,4,1,108000
73026,4,1,108000
58775,4,1,108000
24182,4,1,108000
155528,4,1,108000
130858,4,1,108000
81680,4,1,108000
62739,4,1,108000
95271,4,1,108000
35877,4,1,108000
114877,4,1,108000
27721,4,1,108000
131228,4,1,108000
70285,4,1,108000
146512,4,1,108000
89414,4,1,108000
104337,4,1,108000
95196,4,1,108000
18309,4,1,108000
126070,4,1,108000
148488,4,1,108000
58277,4,1,108000
22207,4,1,108000
73953,4,1,108000
24914,4,1,108000
20522,4,1,108000
59068,4,1,108000
37851,4,1,108000
56679,4,1,108000
74824,4,1,108000
37644,4,1,108000
122841,4,1,108000
14410,4,1,108000
11334,4,1,108000
148892,4,1,108000
112223,4,1,108000
141232,4,1,108000
136768,4,1,108000
18568,4,1,108000
133720,4,1,108000
106648,4,1,108000
96342,4,1,108000
122679,4,1,108000
60151,4,1,108000
90062,4,1,108000
77439,4,1,108000
42707,4,1,108000
20907,4,1,108000
113033,4,1,108000
9292,4,1,108000
57302,4,1,108000
86399,4,1,108000
10205,4,1,108000
46006,4,1,108000
156530,4,1,108000
118644,4,1,108000
75898,4,1,108000
131120,4,1,108000
136718,4,1,108000
83256,4,1,108000
129283,4,1,108000
40948,4,1,108000
68704,4,1,108000
18003,4,1,108000
3559,4,1,108000
73576,4,1,108000
100585,4,1,108000
129134,4,1,108000
10073,4,1,108000
98894,4,1,108000
131727,4,1,108000
30561,4,1,108000
28433,4,1,108000
11956,4,1,108000
40484,4,1,108000
112791,4,1,108000
105062,4,1,108000
135130,4,1,108000
91718,4,1,108000
9489,4,1,108000
85159,4,1,108000
97270,4,1,108000
3559,4,1,108000
81563,4,1,108000
118194,4,1,108000
38247,4,1,108000
138391,4,1,108000
144043,4,1,108000
84767,4,1,108000
87220,4,1,108000
93198,4,1,108000
112850,4,1,108000
104337,4,1,108000
64052,4,1,108000
51936,4,1,108000
136225,4,1,108000
14883,4,1,108000
25868,4,1,108000
111480,4,1,108000
16958,4,1,108000
118395,4,1,108000
21205,4,1,108000
118205,4,1,108000
33151,4,1,108000
116083,4,1,108000
125649,4,1,108000
107592,4,1,108000
22599,4,1,108000
146649,4,1,108000
154142,4,1,108000
31275,4,1,108000
47232,4,1,108000
59275,4,1,108000
73812,4,1,108000
82051,4,1,108000
23228,4,1,108000
132298,4,1,108000
124885,4,1,108000
37365,4,1,108000
84071,4,1,108000
144578,4,1,108000
123047,4,1,108000
8951,4,1,108000
124193,4,1,108000
81611,4,1,108000
118686,4,1,108000
70830,4,1,108000
54555,4,1,108000
93503,4,1,108000
21800,4,1,108000
124060,4,1,108000
76835,4,1,108000
76619,4,1,108000
89114,4,1,108000
52623,4,1,108000
137935,4,1,108000
140643,4,1,108000
57279,4,1,108000
120601,4,1,108000
3551,4,1,108000
62215,4,1,108000
51469,4,1,108000
70780,4,1,108000
89078,4,1,108000
149022,4,1,108000
20701,4,1,108000
124004,4,1,108000
